date,open,high,low,close,volume,amount
2006-12-13,721.13,723.64,711.22,722.4,2.80131469,15.029113354000001
2006-12-14,723.71,733.2,718.99,732.82,2.8964783,15.6416264901
2006-12-15,733.19,737.01,729.35,736.95,2.7502134,14.919392421400001
2006-12-18,738.21,747.99,737.52,747.99,3.49875039,18.2408425516
2006-12-19,748.51,757.64,731.62,757.64,4.15921693,21.5198446819
2006-12-20,753.35,775.4,745.67,772.88,5.13447826,24.779453554899998
2006-12-21,773.95,777.54,757.76,759.85,4.91090884,22.2808890787
2006-12-22,752.71,760.51,746.95,754.23,3.06560792,13.520746154200001
2006-12-25,754.01,762.94,752.21,759.85,2.84724072,14.005076505999998
2006-12-26,759.46,761.91,746.53,758.12,2.74408147,14.1662989099
2006-12-27,756.81,763.69,753.63,763.53,2.21713571,11.189569089
2006-12-28,762.62,763.74,742.74,749.58,3.17660074,17.6607895064
2006-12-29,748.64,764.81,748.52,761.45,3.50261811,19.370155003900003
2007-01-04,768.42,776.68,761.81,764.93,4.87427894,25.9891868409
2007-01-05,761.89,779.31,757.47,779.31,3.97498773,19.7284293765
2007-01-08,777.81,812.54,777.79,812.54,4.92028999,23.2024032959
2007-01-09,817.1,831.67,813.45,831.67,5.33902453,24.3232957135
2007-01-10,837.0,845.28,817.09,845.28,5.13147276,25.4118092995
2007-01-11,844.27,863.92,837.15,845.13,5.76683402,28.867794323200002
2007-01-12,841.23,852.95,816.86,819.19,5.07556999,26.199272117600003
2007-01-15,819.05,861.07,819.02,861.07,5.12335045,26.388735979499998
2007-01-16,867.87,889.65,859.67,889.09,5.73341116,30.8615162889
2007-01-17,891.79,910.45,865.49,885.4,6.83150827,36.0229049836
2007-01-18,884.28,913.66,883.82,913.66,5.4330149,30.5618719625
2007-01-19,917.78,953.93,917.63,953.93,6.347732,36.3094639235
2007-01-22,965.22,999.22,961.5,999.18,7.88937593,42.7428168238
2007-01-23,1004.26,1014.34,974.1,1007.35,7.40751546,41.5892996226
2007-01-24,1004.51,1016.87,988.75,1005.17,5.2842262,31.271810753
2007-01-25,996.28,997.16,954.85,954.85,5.51442723,32.4954381219
2007-01-26,938.35,972.57,905.03,972.26,5.33658817,30.0161181884
2007-01-29,976.87,996.15,967.53,993.84,4.99504761,30.555831306199998
2007-01-30,1006.05,1031.92,1000.11,1010.12,6.63361393,39.1327975931
2007-01-31,996.05,1007.92,941.47,946.84,5.91454116,32.9346398999
2007-02-01,931.06,959.82,913.93,950.88,6.23112522,30.926522771
2007-02-02,952.55,955.65,925.03,928.71,4.12996984,22.302600429800002
2007-02-05,930.42,948.62,925.03,942.96,3.32888964,18.3191187269
2007-02-06,950.54,969.62,939.55,969.62,3.38845487,19.0808352279
2007-02-07,972.44,986.23,969.23,986.23,4.66981016,26.392229588000003
2007-02-08,984.7,1011.67,980.01,1004.89,4.53851071,26.2494962404
2007-02-09,1005.06,1014.46,997.15,1009.68,3.89811867,21.7722984082
2007-02-12,1009.99,1033.59,1009.12,1033.59,3.80430744,22.9046335856
2007-02-13,1037.85,1051.53,1029.21,1051.53,4.13028617,24.347139095
2007-02-14,1054.23,1069.69,1050.5,1068.12,5.60035057,31.1353231085
2007-02-15,1070.11,1087.22,1068.23,1085.61,6.23675705,35.8148861308
2007-02-16,1087.68,1097.34,1070.43,1077.83,5.84026509,33.853379144099996
2007-02-26,1080.5,1120.33,1076.05,1120.33,5.37327272,32.2636793048
2007-02-27,1132.15,1145.32,1030.06,1031.75,9.76741193,56.587609074899994
2007-02-28,1024.61,1093.17,1024.39,1091.78,6.58248336,38.7109337578
2007-03-01,1099.95,1129.51,1067.86,1118.52,8.99088727,56.8526533812
2007-03-02,1124.91,1141.57,1113.97,1129.78,6.91950548,45.1887633476
2007-03-05,1135.07,1147.99,1085.58,1116.88,6.66704024,39.8894862588
2007-03-06,1112.24,1114.94,1094.04,1108.18,4.37393752,26.276124580999998
2007-03-07,1110.04,1127.48,1106.73,1127.46,4.52199117,26.9096228033
2007-03-08,1125.78,1136.46,1114.43,1136.11,4.65395215,28.2142927908
2007-03-09,1136.56,1142.36,1112.53,1134.53,5.08246076,34.054555527
2007-03-12,1129.1,1160.4,1122.82,1158.58,6.16946577,39.8560688964
2007-03-13,1158.83,1175.86,1154.47,1170.08,6.41086771,41.2716748354
2007-03-14,1159.32,1174.1,1128.03,1158.85,6.15404458,40.0267343032
2007-03-15,1157.06,1185.55,1153.97,1185.53,5.70958395,37.2000745052
2007-03-16,1193.85,1195.04,1144.53,1162.03,7.66179778,48.3248906482
2007-03-19,1121.08,1174.83,1114.67,1169.59,6.06226004,38.790277364299996
2007-03-20,1167.48,1187.01,1165.28,1186.42,4.53914286,31.633574199699996
2007-03-21,1189.28,1209.67,1188.86,1209.61,5.02244577,36.7965745577
2007-03-22,1213.44,1236.02,1199.26,1218.53,5.81740906,42.4539458987
2007-03-23,1217.71,1236.37,1202.84,1235.04,7.0175628,50.965284003
2007-03-26,1233.51,1269.86,1229.01,1269.86,7.04022491,52.138053265799996
2007-03-27,1267.44,1289.66,1261.48,1283.59,7.45263474,56.2495939382
2007-03-28,1277.52,1287.11,1213.53,1261.77,7.21507642,53.7108332516
2007-03-29,1254.44,1258.1,1224.69,1225.86,6.20130763,45.631311081599996
2007-03-30,1209.95,1239.62,1208.33,1235.01,4.59648,32.0392603023
2007-04-02,1231.5,1262.69,1231.33,1262.69,5.21873736,36.878633391
2007-04-03,1267.39,1287.17,1263.05,1287.17,5.85769181,43.932386923900005
2007-04-04,1286.9,1299.0,1279.53,1290.21,6.05933058,46.562121930299995
2007-04-05,1287.84,1308.77,1282.17,1306.04,5.72597464,44.3843429465
2007-04-06,1296.21,1325.24,1290.59,1324.41,6.13958637,50.0725404431
2007-04-09,1329.34,1362.54,1329.34,1362.54,7.78302596,64.62239392069999
2007-04-10,1368.33,1369.58,1324.82,1365.58,7.24383168,62.507141097200005
2007-04-11,1366.42,1391.04,1349.09,1391.02,7.7632405,68.71363777170001
2007-04-12,1392.37,1410.45,1384.38,1407.65,7.25562164,64.3667263735
2007-04-13,1406.14,1419.3,1387.52,1396.1,7.36789749,61.7708401461
2007-04-16,1395.81,1432.85,1395.81,1432.85,6.55316086,56.489778708100005
2007-04-17,1442.02,1477.23,1421.63,1475.0,8.79843762,76.0647561566
2007-04-18,1488.53,1530.27,1477.72,1525.64,8.82390364,82.8157454736
2007-04-19,1518.41,1520.99,1402.62,1433.61,9.73466476,82.9684980369
2007-04-20,1448.49,1504.89,1440.36,1498.71,6.60366851,56.740994649799994
2007-04-23,1519.59,1559.26,1517.54,1555.67,9.69223517,88.98544426129999
2007-04-24,1555.96,1580.78,1541.79,1563.91,10.25925984,98.76833117
2007-04-25,1549.14,1557.13,1510.03,1545.35,7.05637292,68.657601863
2007-04-26,1549.09,1575.84,1539.94,1572.3,6.08260112,63.8428587819
2007-04-27,1571.57,1586.03,1556.73,1567.99,6.27173224,64.3363535644
2007-04-30,1560.55,1600.73,1558.2,1598.64,6.58331787,68.8760033954
2007-05-08,1623.09,1658.41,1616.59,1653.18,7.79341183,80.4960707674
2007-05-09,1648.43,1680.78,1594.37,1671.71,9.98249333,103.53736616409999
2007-05-10,1671.82,1692.34,1654.4,1683.49,8.34760724,84.7478216204
2007-05-11,1665.75,1696.9,1644.24,1683.45,6.72894501,67.0006151886
2007-05-14,1652.08,1695.38,1643.37,1681.5,6.27632074,64.3970109773
2007-05-15,1679.76,1698.48,1619.89,1624.0,7.47413744,74.1511906077
2007-05-16,1616.58,1681.59,1603.9,1681.06,6.89169253,69.9087821264
2007-05-17,1687.38,1721.23,1686.44,1715.57,6.94698568,74.3383708904
2007-05-18,1712.07,1736.87,1703.98,1728.27,5.87258022,65.4545661492
2007-05-21,1682.22,1782.43,1678.63,1779.88,6.75234933,79.1537142861
2007-05-22,1807.8,1842.51,1804.94,1837.16,8.41603348,101.6301701051
2007-05-23,1870.1,1910.31,1861.19,1908.58,8.65827793,106.4925495782
2007-05-24,1928.23,1929.08,1873.02,1921.04,8.53996992,105.35435628030001
2007-05-25,1908.64,1958.22,1895.9,1949.91,8.4510113,103.3920258679
2007-05-28,1965.77,2011.36,1965.7,1995.95,9.3279589,115.7875864035
2007-05-29,1995.45,2019.77,1975.56,2016.99,7.21235984,94.0510055469
2007-05-30,1893.72,1976.4,1875.9,1881.62,7.34400333,84.3549172031
2007-05-31,1803.09,1835.81,1739.06,1788.63,5.94682056,64.7866488689
2007-06-01,1735.93,1768.55,1666.62,1669.08,5.76679394,63.2568698763
2007-06-04,1600.86,1621.19,1547.84,1549.3,3.39117514,35.5687913
2007-06-05,1459.98,1540.94,1438.57,1540.86,6.27424337,58.432705657700005
2007-06-06,1531.82,1588.93,1500.42,1552.82,8.78950021,80.4505653867
2007-06-07,1531.54,1611.87,1531.54,1611.74,7.6077398,72.6958314567
2007-06-08,1608.51,1662.8,1604.08,1644.76,7.86802416,78.7035745698
2007-06-11,1655.43,1680.48,1646.13,1657.65,7.62170458,74.9531681644
2007-06-12,1660.61,1682.54,1585.48,1673.43,8.3974041,82.2122768882
2007-06-13,1680.19,1733.82,1676.83,1715.94,7.9333725,81.19236298109999
2007-06-14,1715.36,1732.51,1679.36,1698.51,7.78768227,80.30916963909999
2007-06-15,1673.93,1701.53,1663.22,1690.35,5.93028355,60.0281579766
2007-06-18,1714.64,1740.04,1708.95,1729.29,6.03518882,65.24171126819999
2007-06-19,1725.29,1748.7,1716.4,1746.46,6.00855021,61.759297697
2007-06-20,1749.52,1772.68,1703.75,1709.31,6.88932497,74.6062634212
2007-06-21,1692.45,1727.71,1662.08,1702.35,5.74378669,62.289911081599996
2007-06-22,1700.13,1709.01,1581.1,1597.99,5.85079849,59.804577226300005
2007-06-25,1592.88,1616.47,1478.03,1482.15,4.41159123,42.3291407124
2007-06-26,1427.33,1487.98,1412.58,1487.98,4.36804243,37.7673315372
2007-06-27,1485.77,1524.57,1459.78,1517.99,5.22550072,47.6328751363
2007-06-28,1505.54,1531.08,1437.16,1437.26,4.45611677,39.2234252761
2007-06-29,1370.73,1411.94,1353.63,1371.04,4.13435724,34.0324171399
2007-07-02,1358.08,1413.51,1352.4,1413.51,3.45683977,28.395315964899996
2007-07-03,1409.62,1427.68,1380.67,1419.59,3.27013995,26.9769051751
2007-07-04,1409.26,1419.76,1384.84,1394.68,2.95655954,23.7243950163
2007-07-05,1364.1,1377.28,1322.7,1324.22,3.04503764,24.6288232465
2007-07-06,1303.17,1393.03,1300.49,1391.28,3.9138796,30.982462814
2007-07-09,1396.77,1449.15,1393.16,1436.7,4.62348307,40.6017393723
2007-07-10,1429.08,1436.56,1394.15,1399.26,4.52213696,36.9271687798
2007-07-11,1377.99,1411.49,1377.84,1408.66,2.71044889,23.8609763623
2007-07-12,1400.13,1408.12,1387.4,1400.55,2.4530332,19.9058481498
2007-07-13,1394.12,1402.36,1374.6,1395.52,2.23108778,18.7030163028
2007-07-16,1388.49,1395.41,1345.09,1345.09,2.37012136,20.2900192955
2007-07-17,1332.8,1384.29,1332.8,1376.13,2.48772334,22.3115215788
2007-07-18,1365.12,1396.1,1362.66,1376.07,2.64237413,23.2882634868
2007-07-19,1366.92,1387.59,1361.41,1385.19,1.98968101,16.349801012100002
2007-07-20,1382.87,1437.14,1381.06,1436.13,3.51998253,29.9823247383
2007-07-23,1431.51,1503.86,1431.34,1503.77,4.98675276,44.180065946899994
2007-07-24,1508.59,1542.0,1499.64,1500.11,4.5611276,42.252719131199996
2007-07-25,1493.09,1547.33,1493.09,1546.81,3.91190667,36.4606304611
2007-07-26,1548.39,1598.33,1548.27,1598.33,4.93150689,47.3457674058
2007-07-27,1578.87,1638.03,1574.93,1638.03,5.03973773,50.6555539893
2007-07-30,1636.95,1677.27,1636.95,1661.76,5.41426059,57.5160705128
2007-07-31,1648.85,1685.65,1635.88,1681.02,4.74252398,50.791950686899995
2007-08-01,1681.98,1697.06,1597.17,1599.82,5.75206054,59.682439594899996
2007-08-02,1594.69,1660.15,1594.69,1656.52,4.56070398,49.2461880924
2007-08-03,1666.53,1697.95,1658.66,1693.2,5.25997653,58.0363568876
2007-08-06,1694.42,1706.65,1676.04,1702.19,5.05039877,53.6075262039
2007-08-07,1698.24,1721.6,1667.6,1707.4,4.8285417,52.9417720341
2007-08-08,1688.55,1708.13,1643.05,1677.06,4.72031048,50.501133875600004
2007-08-09,1684.65,1701.87,1671.11,1693.36,4.2890653,50.4529339491
2007-08-10,1683.5,1690.4,1602.36,1637.15,4.64197384,48.789155323
2007-08-13,1622.45,1636.86,1604.54,1617.93,3.79830039,37.9383734085
2007-08-14,1617.77,1672.62,1616.51,1670.57,3.3227777,33.053051159
2007-08-15,1667.43,1676.81,1612.66,1655.13,3.18402222,31.0488053225
2007-08-16,1643.81,1691.67,1634.6,1682.41,3.84971437,37.9665369103
2007-08-17,1671.68,1701.4,1665.57,1668.64,3.89261672,38.3672023128
2007-08-20,1690.68,1731.61,1687.83,1731.61,3.75095897,38.9063777835
2007-08-21,1743.05,1762.26,1735.72,1754.64,4.71010901,49.4599633648
