date,close
2021-07-30,18765.0
2021-08-02,18160.0
2021-08-03,17785.0
2021-08-04,17440.0
2021-08-05,17400.0
2021-08-06,17550.0
2021-08-09,17365.0
2021-08-10,17025.0
2021-08-11,17085.0
2021-08-12,17055.0
2021-08-13,16720.0
2021-08-16,16160.0
2021-08-17,16075.0
2021-08-18,15995.0
2021-08-19,17360.0
2021-08-20,17775.0
2021-08-23,17000.0
2021-08-24,16895.0
2021-08-25,16985.0
2021-08-26,17140.0
2021-08-27,17175.0
2021-08-30,16430.0
2021-08-31,16760.0
2021-09-01,16565.0
2021-09-02,16085.0
2021-09-03,16090.0
2021-09-06,15965.0
2021-09-07,15910.0
2021-09-08,15585.0
2021-09-09,14995.0
2021-09-10,15070.0
2021-09-13,14575.0
2021-09-14,14385.0
2021-09-15,14110.0
2021-09-16,14580.0
2021-09-17,14175.0
2021-09-22,13685.0
2021-09-23,13600.0
2021-09-24,13670.0
2021-09-27,14360.0
2021-09-28,13920.0
2021-09-29,13870.0
2021-09-30,13880.0
2021-10-08,14225.0
2021-10-11,15285.0
2021-10-12,15290.0
2021-10-13,15410.0
2021-10-14,14685.0
2021-10-15,15175.0
2021-10-18,15845.0
2021-10-19,16375.0
2021-10-20,16225.0
2021-10-21,15815.0
2021-10-22,16325.0
2021-10-25,17185.0
2021-10-26,17320.0
2021-10-27,17495.0
2021-10-28,17385.0
2021-10-29,16705.0
2021-11-01,15885.0
2021-11-02,16205.0
2021-11-03,16245.0
2021-11-04,16705.0
2021-11-05,16675.0
2021-11-08,16245.0
2021-11-09,16155.0
2021-11-10,16200.0
2021-11-11,15915.0
2021-11-12,16250.0
2021-11-15,16725.0
2021-11-16,16280.0
2021-11-17,16095.0
2021-11-18,16240.0
2021-11-19,16490.0
2021-11-22,16200.0
2021-11-23,16315.0
2021-11-24,16560.0
2021-11-25,16820.0
2021-11-26,16725.0
2021-11-29,16080.0
2021-11-30,16105.0
2021-12-01,16215.0
2021-12-02,15685.0
2021-12-03,15455.0
2021-12-06,15220.0
2021-12-07,14965.0
2021-12-08,14680.0
2021-12-09,14775.0
2021-12-10,14870.0
2021-12-13,14410.0
2021-12-14,14260.0
2021-12-15,14300.0
2021-12-16,14350.0
2021-12-17,14190.0
2021-12-20,14045.0
2021-12-21,14220.0
2021-12-22,14075.0
2021-12-23,14500.0
2021-12-24,14580.0
2021-12-27,14490.0
2021-12-28,14600.0
2021-12-29,14535.0
2021-12-30,14525.0
2021-12-31,14450.0
2022-01-04,14165.0
2022-01-05,14245.0
2022-01-06,14075.0
2022-01-07,13915.0
2022-01-10,13510.0
2022-01-11,13665.0
2022-01-12,13755.0
2022-01-13,13710.0
2022-01-14,13760.0
2022-01-17,13790.0
2022-01-18,13890.0
2022-01-19,13785.0
2022-01-20,13830.0
2022-01-21,13850.0
2022-01-24,13505.0
2022-01-25,13535.0
2022-01-26,13465.0
2022-01-27,13240.0
2022-01-28,13425.0
2022-02-07,13705.0
2022-02-08,14790.0
2022-02-09,14575.0
2022-02-10,14630.0
2022-02-11,14715.0
2022-02-14,14485.0
2022-02-15,14175.0
2022-02-16,14355.0
2022-02-17,14340.0
2022-02-18,14190.0
2022-02-21,13950.0
2022-02-22,13835.0
2022-02-23,13950.0
2022-02-24,14195.0
2022-02-25,14260.0
2022-02-28,14275.0
2022-03-01,14080.0
2022-03-02,14135.0
2022-03-03,13870.0
2022-03-04,13890.0
2022-03-07,13385.0
2022-03-08,13290.0
2022-03-09,13420.0
2022-03-10,13320.0
2022-03-11,13130.0
2022-03-14,12840.0
2022-03-15,12810.0
2022-03-16,12625.0
2022-03-17,12630.0
2022-03-18,12650.0
2022-03-21,13115.0
2022-03-22,12935.0
2022-03-23,12810.0
2022-03-24,12850.0
2022-03-25,12705.0
2022-03-28,12645.0
2022-03-29,12990.0
2022-03-30,12895.0
2022-03-31,13005.0
2022-04-01,12955.0
2022-04-06,12745.0
2022-04-07,12775.0
2022-04-08,12675.0
2022-04-11,12525.0
2022-04-12,12695.0
2022-04-13,12750.0
2022-04-14,12695.0
2022-04-15,12660.0
2022-04-18,13400.0
2022-04-19,18030.0
2022-04-20,17855.0
2022-04-21,17800.0
2022-04-22,18030.0
2022-04-25,18430.0
2022-04-26,18330.0
2022-04-27,18575.0
2022-04-28,18420.0
2022-04-29,18555.0
2022-05-05,18395.0
2022-05-06,18485.0
2022-05-09,19155.0
2022-05-10,18955.0
2022-05-11,19320.0
2022-05-12,19335.0
2022-05-13,19720.0
2022-05-16,19790.0
2022-05-17,18820.0
2022-05-18,18980.0
2022-05-19,19065.0
2022-05-20,19065.0
2022-05-23,19095.0
2022-05-24,19065.0
2022-05-25,19125.0
2022-05-26,18670.0
2022-05-27,18735.0
2022-05-30,18875.0
2022-05-31,19080.0
2022-06-01,18950.0
2022-06-02,19020.0
2022-06-06,19250.0
2022-06-07,18695.0
2022-06-08,18700.0
2022-06-09,18725.0
2022-06-10,18700.0
2022-06-13,19195.0
2022-06-14,19425.0
2022-06-15,19390.0
2022-06-16,19330.0
2022-06-17,19585.0
2022-06-20,19760.0
2022-06-21,19725.0
2022-06-22,19370.0
2022-06-23,19770.0
2022-06-24,19675.0
2022-06-27,20650.0
2022-06-28,20515.0
2022-06-29,20660.0
2022-06-30,20830.0
2022-07-01,21375.0
2022-07-04,22695.0
2022-07-05,22215.0
2022-07-06,21220.0
2022-07-07,21995.0
2022-07-08,22940.0
2022-07-11,22705.0
2022-07-12,22665.0
2022-07-13,22685.0
2022-07-14,22300.0
2022-07-15,21160.0
2022-07-18,21715.0
2022-07-19,21550.0
2022-07-20,21105.0
2022-07-21,20555.0
2022-07-22,20970.0
2022-07-25,20200.0
2022-07-26,20270.0
2022-07-27,20685.0
2022-07-28,20925.0
2022-07-29,21000.0
2022-08-01,20810.0
2022-08-02,20810.0
2022-08-03,20530.0
2022-08-04,20505.0
2022-08-05,20480.0
2022-08-08,21800.0
2022-08-09,21950.0
2022-08-10,21745.0
2022-08-11,21730.0
2022-08-12,21790.0
2022-08-15,22235.0
2022-08-16,22565.0
2022-08-17,22515.0
2022-08-18,22555.0
2022-08-19,22785.0
2022-08-22,23305.0
2022-08-23,23360.0
2022-08-24,23265.0
2022-08-25,23710.0
2022-08-26,23810.0
2022-08-29,23590.0
2022-08-30,23585.0
2022-08-31,23340.0
2022-09-01,23285.0
2022-09-02,23025.0
2022-09-05,23380.0
2022-09-06,23030.0
2022-09-07,23350.0
2022-09-08,22940.0
2022-09-09,23090.0
2022-09-13,23315.0
2022-09-14,23370.0
2022-09-15,23290.0
2022-09-16,23395.0
2022-09-19,23400.0
2022-09-20,22745.0
2022-09-21,22625.0
2022-09-22,22165.0
2022-09-23,22305.0
2022-09-26,21795.0
2022-09-27,22410.0
2022-09-28,22400.0
2022-09-29,22350.0
2022-09-30,22590.0
2022-10-10,23765.0
2022-10-11,23785.0
2022-10-12,23935.0
2022-10-13,23975.0
2022-10-14,23880.0
2022-10-17,23780.0
2022-10-18,24045.0
2022-10-19,23590.0
2022-10-20,23350.0
2022-10-21,23435.0
2022-10-24,22520.0
2022-10-25,22980.0
2022-10-26,22410.0
2022-10-27,22370.0
2022-10-28,21910.0
2022-10-31,21870.0
2022-11-01,21655.0
2022-11-02,22290.0
2022-11-03,21975.0
2022-11-04,22200.0
2022-11-07,22275.0
2022-11-08,21500.0
2022-11-09,21215.0
2022-11-10,21155.0
2022-11-11,21540.0
2022-11-14,21590.0
2022-11-15,21790.0
2022-11-16,21755.0
2022-11-17,21605.0
2022-11-18,21365.0
2022-11-21,20900.0
2022-11-22,20895.0
2022-11-23,20195.0
2022-11-24,20305.0
2022-11-25,20305.0
2022-11-28,20645.0
2022-11-29,20515.0
2022-11-30,20485.0
2022-12-01,20795.0
2022-12-02,21365.0
2022-12-05,21055.0
2022-12-06,20990.0
2022-12-07,20155.0
2022-12-08,19160.0
2022-12-09,19000.0
2022-12-12,17895.0
2022-12-13,17745.0
2022-12-14,17860.0
2022-12-15,16640.0
2022-12-16,15895.0
2022-12-19,15470.0
2022-12-20,15735.0
2022-12-21,16000.0
2022-12-22,16420.0
2022-12-23,15900.0
2022-12-26,16930.0
2022-12-27,16810.0
2022-12-28,16765.0
2022-12-29,16300.0
2022-12-30,16145.0
2023-01-03,15615.0
2023-01-04,15720.0
2023-01-05,15890.0
2023-01-06,15780.0
2023-01-09,15760.0
2023-01-10,15400.0
2023-01-11,14870.0
2023-01-12,14795.0
2023-01-13,14820.0
2023-01-16,15180.0
2023-01-17,14975.0
2023-01-18,15050.0
2023-01-19,14970.0
2023-01-20,15255.0
2023-01-30,14415.0
2023-01-31,14555.0
2023-02-01,14495.0
2023-02-02,14460.0
2023-02-03,14070.0
2023-02-06,14540.0
2023-02-07,14450.0
2023-02-08,14325.0
2023-02-09,14420.0
2023-02-10,14385.0
2023-02-13,16980.0
2023-02-14,16880.0
2023-02-15,16975.0
2023-02-16,17215.0
2023-02-17,17510.0
2023-02-20,17275.0
2023-02-21,17510.0
2023-02-22,17680.0
2023-02-23,17465.0
2023-02-24,17540.0
2023-02-27,17105.0
2023-02-28,17255.0
2023-03-01,17160.0
2023-03-02,17250.0
2023-03-03,17030.0
2023-03-06,16755.0
2023-03-07,16825.0
2023-03-08,16625.0
2023-03-09,16280.0
2023-03-10,15925.0
2023-03-13,15735.0
2023-03-14,16245.0
2023-03-15,16010.0
2023-03-16,15980.0
2023-03-17,16040.0
2023-03-20,15845.0
2023-03-21,15895.0
2023-03-22,15870.0
2023-03-23,15715.0
2023-03-24,15720.0
2023-03-27,15445.0
2023-03-28,15475.0
2023-03-29,15180.0
2023-03-30,15180.0
2023-03-31,15075.0
2023-04-03,14940.0
2023-04-04,14965.0
2023-04-06,14820.0
2023-04-07,14965.0
2023-04-10,14765.0
2023-04-11,14790.0
2023-04-12,14760.0
2023-04-13,15720.0
2023-04-14,15710.0
2023-04-17,16130.0
2023-04-18,16255.0
2023-04-19,16670.0
2023-04-20,16560.0
2023-04-21,16810.0
2023-04-24,17080.0
2023-04-25,16345.0
2023-04-26,16290.0
2023-04-27,16285.0
2023-04-28,16520.0
2023-05-04,15905.0
2023-05-05,16165.0
2023-05-08,16060.0
2023-05-09,16000.0
2023-05-10,15700.0
2023-05-11,15580.0
2023-05-12,15860.0
2023-05-15,15830.0
2023-05-16,15860.0
2023-05-17,15600.0
2023-05-18,15690.0
2023-05-19,15470.0
2023-05-22,15175.0
2023-05-23,15310.0
2023-05-24,15745.0
2023-05-25,15690.0
2023-05-26,15780.0
2023-05-29,15570.0
2023-05-30,15240.0
2023-05-31,15195.0
2023-06-01,15215.0
2023-06-02,15880.0
2023-06-05,15865.0
2023-06-06,16175.0
2023-06-07,15940.0
2023-06-08,15920.0
2023-06-09,15905.0
2023-06-12,16100.0
2023-06-13,16195.0
2023-06-14,16445.0
2023-06-15,16465.0
2023-06-16,15985.0
2023-06-19,15910.0
2023-06-20,15890.0
2023-06-21,15915.0
2023-06-26,15480.0
2023-06-27,15615.0
2023-06-28,15490.0
2023-06-29,15555.0
2023-06-30,15510.0
2023-07-03,15870.0
2023-07-04,15750.0
2023-07-05,15745.0
2023-07-06,15665.0
2023-07-07,15580.0
2023-07-10,15245.0
2023-07-11,15255.0
2023-07-12,15075.0
2023-07-13,14925.0
2023-07-14,14935.0
2023-07-17,15015.0
2023-07-18,15150.0
2023-07-19,15150.0
2023-07-20,15340.0
2023-07-21,15150.0
2023-07-24,15850.0
2023-07-25,16040.0
2023-07-26,16035.0
2023-07-27,16355.0
2023-07-28,16520.0
2023-07-31,17140.0
2023-08-01,16955.0
2023-08-02,17055.0
2023-08-03,16865.0
2023-08-04,17490.0
2023-08-07,17500.0
2023-08-08,17460.0
2023-08-09,17500.0
2023-08-10,17075.0
2023-08-11,17220.0
2023-08-14,17225.0
2023-08-15,17245.0
2023-08-16,17080.0
2023-08-17,16755.0
2023-08-18,16655.0
2023-08-21,17040.0
2023-08-22,16945.0
2023-08-23,17275.0
2023-08-24,17220.0
2023-08-25,17360.0
2023-08-28,16985.0
2023-08-29,16780.0
2023-08-30,16870.0
2023-08-31,16845.0
2023-09-01,16840.0
2023-09-04,16830.0
2023-09-05,16845.0
2023-09-06,16730.0
2023-09-07,16770.0
2023-09-08,16420.0
2023-09-11,16700.0
2023-09-12,17030.0
2023-09-13,16950.0
2023-09-14,16990.0
2023-09-15,17185.0
2023-09-18,16740.0
2023-09-19,16800.0
2023-09-20,17015.0
2023-09-21,16750.0
2023-09-22,16765.0
2023-09-25,16775.0
2023-09-26,16615.0
2023-09-27,16610.0
2023-09-28,16565.0
2023-10-09,15945.0
2023-10-10,15555.0
2023-10-11,15630.0
2023-10-12,16680.0
2023-10-13,16625.0
2023-10-16,16820.0
2023-10-17,16765.0
2023-10-18,16580.0
2023-10-19,16560.0
2023-10-20,16245.0
2023-10-23,16450.0
2023-10-24,16200.0
2023-10-25,15880.0
2023-10-26,16045.0
2023-10-27,16070.0
2023-10-30,16275.0
2023-10-31,16280.0
2023-11-01,16180.0
2023-11-02,16255.0
2023-11-03,16150.0
2023-11-06,16140.0
2023-11-07,15765.0
2023-11-08,15710.0
2023-11-09,15585.0
2023-11-10,15600.0
2023-11-13,15770.0
2023-11-14,15880.0
2023-11-15,15815.0
2023-11-16,15735.0
2023-11-17,15600.0
2023-11-20,15895.0
2023-11-21,15885.0
2023-11-22,15555.0
2023-11-23,15450.0
2023-11-24,15430.0
2023-11-27,14660.0
2023-11-28,14840.0
2023-11-29,14810.0
2023-11-30,14630.0
2023-12-01,14160.0
2023-12-04,13910.0
2023-12-05,13480.0
2023-12-06,13720.0
2023-12-07,13500.0
2023-12-08,14395.0
2023-12-11,14215.0
2023-12-12,14640.0
2023-12-13,14520.0
2023-12-14,14335.0
2023-12-15,14325.0
2023-12-18,14210.0
2023-12-19,13870.0
2023-12-20,14015.0
2023-12-21,14110.0
2023-12-22,13985.0
2023-12-25,14110.0
2023-12-26,14120.0
2023-12-27,13930.0
2023-12-28,13690.0
2023-12-29,13715.0
2024-01-02,13830.0
2024-01-03,13765.0
2024-01-04,13750.0
2024-01-05,13580.0
2024-01-08,13530.0
2024-01-09,13535.0
2024-01-10,13445.0
2024-01-11,13490.0
2024-01-12,13545.0
2024-01-15,13845.0
2024-01-16,13805.0
2024-01-17,13645.0
2024-01-18,13645.0
2024-01-19,13690.0
2024-01-22,13855.0
2024-01-23,13810.0
2024-01-24,13920.0
2024-01-25,14105.0
2024-01-26,14055.0
2024-01-29,14110.0
2024-01-30,13810.0
2024-01-31,13915.0
2024-02-01,13915.0
2024-02-02,13585.0
2024-02-05,13575.0
2024-02-06,13625.0
2024-02-07,13490.0
2024-02-08,13490.0
2024-02-19,13600.0
2024-02-20,14510.0
2024-02-21,14365.0
2024-02-22,14660.0
2024-02-23,14705.0
2024-02-26,14635.0
2024-02-27,14735.0
2024-02-28,14735.0
2024-02-29,14740.0
2024-03-01,14745.0
2024-03-04,14700.0
2024-03-05,14765.0
2024-03-06,15070.0
2024-03-07,15010.0
2024-03-08,15125.0
2024-03-11,15155.0
2024-03-12,15285.0
2024-03-13,15130.0
2024-03-14,14990.0
2024-03-15,15165.0
2024-03-18,15495.0
2024-03-19,15550.0
2024-03-20,15610.0
2024-03-21,15555.0
2024-03-22,15565.0
2024-03-25,15695.0
2024-03-26,15565.0
2024-03-27,15355.0
2024-03-28,15230.0
2024-03-29,15030.0
2024-04-01,15130.0
2024-04-02,15010.0
2024-04-03,15070.0
2024-04-08,18300.0
2024-04-09,18595.0
2024-04-10,18445.0
2024-04-11,18120.0
2024-04-12,17885.0
2024-04-15,18060.0
2024-04-16,17665.0
2024-04-17,17840.0
2024-04-18,17965.0
2024-04-19,18170.0
2024-04-22,17990.0
2024-04-23,17735.0
2024-04-24,17855.0
2024-04-25,17515.0
2024-04-26,17670.0
2024-04-29,17335.0
2024-04-30,17345.0
2024-05-06,17615.0
2024-05-07,17625.0
2024-05-08,17735.0
2024-05-09,17770.0
2024-05-10,18070.0
2024-05-13,18175.0
2024-05-14,18120.0
2024-05-15,18010.0
2024-05-16,18040.0
2024-05-17,18255.0
2024-05-20,18125.0
2024-05-21,18270.0
2024-05-22,18450.0
2024-05-23,18175.0
2024-05-24,18225.0
2024-05-27,18175.0
2024-05-28,17860.0
2024-05-29,17920.0
2024-05-30,17905.0
2024-05-31,17965.0
2024-06-03,18275.0
2024-06-04,18180.0
2024-06-05,18060.0
2024-06-06,18165.0
2024-06-07,17960.0
2024-06-11,18345.0
2024-06-12,18330.0
2024-06-13,17820.0
2024-06-14,17880.0
2024-06-17,17645.0
2024-06-18,17545.0
2024-06-19,17640.0
2024-06-20,17565.0
2024-06-21,17475.0
2024-06-24,17400.0
2024-06-25,17250.0
2024-06-26,17580.0
2024-06-27,17615.0
2024-06-28,17620.0
2024-07-01,17695.0
2024-07-02,17790.0
2024-07-03,17870.0
2024-07-04,17855.0
2024-07-05,17845.0
2024-07-08,17935.0
2024-07-09,18075.0
2024-07-10,17510.0
2024-07-11,17845.0
2024-07-12,17835.0
2024-07-15,18245.0
2024-07-16,18225.0
2024-07-17,18240.0
2024-07-18,18335.0
2024-07-19,18395.0
2024-07-22,18670.0
2024-07-23,18685.0
2024-07-24,18680.0
2024-07-25,18585.0
2024-07-26,18310.0
2024-07-29,18505.0
2024-07-30,18525.0
2024-07-31,18675.0
2024-08-01,18605.0
2024-08-02,18965.0
2024-08-05,19175.0
2024-08-06,19045.0
2024-08-07,18190.0
2024-08-08,18250.0
2024-08-09,18545.0
2024-08-12,18595.0
2024-08-13,18525.0
2024-08-14,18790.0
2024-08-15,18730.0
2024-08-16,18590.0
2024-08-19,18505.0
2024-08-20,18400.0
2024-08-21,18155.0
2024-08-22,18260.0
2024-08-23,17865.0
2024-08-26,17915.0
2024-08-27,17880.0
2024-08-28,18130.0
2024-08-29,18155.0
2024-08-30,18255.0
2024-09-02,18170.0
2024-09-03,18425.0
2024-09-04,18360.0
2024-09-05,18275.0
2024-09-06,18430.0
2024-09-09,18000.0
2024-09-10,17950.0
2024-09-11,17755.0
2024-09-12,17655.0
2024-09-13,17790.0
2024-09-18,17580.0
2024-09-19,17780.0
2024-09-20,17775.0
2024-09-23,17295.0
2024-09-24,17315.0
2024-09-25,16845.0
2024-09-26,16790.0
2024-09-27,16880.0
2024-09-30,17060.0
2024-10-08,17285.0
2024-10-09,17605.0
2024-10-10,15630.0
2024-10-11,15275.0
2024-10-14,15270.0
2024-10-15,15375.0
2024-10-16,15280.0
2024-10-17,15090.0
2024-10-18,15155.0
2024-10-21,15230.0
2024-10-22,15320.0
2024-10-23,15385.0
2024-10-24,15435.0
2024-10-25,15215.0
2024-10-28,15150.0
2024-10-29,15155.0
2024-10-30,15260.0
2024-10-31,15175.0
2024-11-01,15370.0
2024-11-04,15465.0
2024-11-05,15345.0
2024-11-06,15295.0
2024-11-07,15515.0
2024-11-08,15400.0
2024-11-11,15495.0
2024-11-12,15690.0
2024-11-13,15650.0
2024-11-14,15290.0
2024-11-15,15220.0
2024-11-18,15280.0
2024-11-19,15395.0
2024-11-20,15550.0
2024-11-21,15505.0
2024-11-22,15545.0
2024-11-25,15510.0
2024-11-26,15250.0
2024-11-27,15335.0
2024-11-28,15180.0
2024-11-29,15075.0
2024-12-02,14820.0
2024-12-03,14735.0
2024-12-04,14725.0
2024-12-05,14735.0
2024-12-06,14620.0
2024-12-09,14610.0
2024-12-10,14655.0
2024-12-11,14595.0
2024-12-12,14395.0
2024-12-13,14375.0
2024-12-16,12925.0
2024-12-17,12880.0
2024-12-18,12785.0
2024-12-19,12560.0
2024-12-20,12670.0
2024-12-23,12740.0
2024-12-24,12905.0
2024-12-25,12795.0
2024-12-26,12710.0
2024-12-27,12785.0
2024-12-30,12815.0
2024-12-31,12800.0
2025-01-02,13090.0
2025-01-03,12950.0
2025-01-06,13005.0
2025-01-07,12770.0
2025-01-08,12895.0
2025-01-09,12660.0
2025-01-10,12760.0
2025-01-13,12940.0
2025-01-14,13020.0
2025-01-15,12980.0
2025-01-16,12955.0
2025-01-17,12955.0
2025-01-20,12855.0
2025-01-21,12980.0
2025-01-22,12935.0
2025-01-23,13000.0
2025-01-24,12975.0
2025-01-27,13040.0
2025-02-05,13290.0
2025-02-06,13175.0
2025-02-07,13135.0
2025-02-10,12970.0
2025-02-11,12940.0
2025-02-12,13010.0
2025-02-13,13070.0
2025-02-14,12975.0
2025-02-17,13015.0
2025-02-18,13050.0
2025-02-19,13045.0
2025-02-20,13050.0
2025-02-21,12985.0
2025-02-24,13000.0
2025-02-25,13010.0
2025-02-26,12925.0
2025-02-27,12945.0
2025-02-28,12935.0
2025-03-03,13125.0
2025-03-04,13195.0
2025-03-05,13070.0
2025-03-06,13090.0
2025-03-07,13145.0
2025-03-10,13310.0
2025-03-11,13465.0
2025-03-12,13410.0
2025-03-13,13335.0
2025-03-14,13565.0
2025-03-17,13605.0
2025-03-18,13705.0
2025-03-19,13620.0
2025-03-20,13515.0
2025-03-21,13355.0
2025-03-24,13475.0
2025-03-25,13455.0
2025-03-26,13535.0
2025-03-27,13515.0
2025-03-28,13225.0
2025-03-31,13245.0
2025-04-01,13240.0
2025-04-02,13230.0
2025-04-03,13270.0
2025-04-07,13330.0
2025-04-08,13590.0
2025-04-09,14290.0
2025-04-10,14295.0
2025-04-11,14345.0
2025-04-14,14470.0
2025-04-15,14510.0
2025-04-16,14325.0
2025-04-17,14435.0
2025-04-18,14465.0
2025-04-21,14555.0
2025-04-22,14485.0
2025-04-23,14365.0
2025-04-24,14135.0
2025-04-25,14150.0
2025-04-28,14130.0
2025-04-29,13930.0
2025-04-30,13910.0
2025-05-06,13960.0
2025-05-07,13985.0
2025-05-08,13910.0
2025-05-09,13925.0
2025-05-12,13870.0
2025-05-13,13885.0
2025-05-14,14020.0
2025-05-15,13780.0
2025-05-16,13660.0
2025-05-19,13685.0
2025-05-20,13690.0
2025-05-21,13650.0
2025-05-22,13580.0
2025-05-23,13515.0
2025-05-26,13600.0
2025-05-27,13560.0
2025-05-28,13560.0
2025-05-29,13640.0
2025-05-30,13605.0
2025-06-03,13510.0
2025-06-04,13490.0
2025-06-05,13485.0
2025-06-06,13460.0
2025-06-09,13475.0
2025-06-10,13595.0
2025-06-11,13600.0
2025-06-12,13750.0
2025-06-13,13790.0
2025-06-16,13780.0
2025-06-17,13815.0
2025-06-18,13835.0
2025-06-19,13760.0
2025-06-20,13895.0
2025-06-23,13980.0
2025-06-24,13940.0
2025-06-25,14000.0
2025-06-26,14040.0
2025-06-27,14005.0
2025-06-30,13870.0
2025-07-01,13865.0
2025-07-02,14340.0
2025-07-03,14370.0
2025-07-04,14305.0
2025-07-07,14245.0
2025-07-08,14275.0
2025-07-09,14265.0
2025-07-10,14375.0
2025-07-11,14345.0
2025-07-14,14285.0
2025-07-15,14250.0
2025-07-16,14010.0
2025-07-17,14060.0
2025-07-18,14135.0
2025-07-21,14365.0
2025-07-22,14380.0
2025-07-23,14590.0
2025-07-24,14365.0
2025-07-25,14385.0
2025-07-28,14125.0
2025-07-29,14150.0
2025-07-30,14075.0
2025-07-31,14075.0
2025-08-01,13850.0
2025-08-04,13905.0
2025-08-05,13880.0
2025-08-06,14010.0
2025-08-07,14100.0
2025-08-08,14180.0
2025-08-11,14140.0
2025-08-12,14230.0
2025-08-13,14045.0
2025-08-14,13900.0
2025-08-15,13945.0
2025-08-18,13820.0
2025-08-19,13900.0
2025-08-20,13775.0
2025-08-21,13765.0
2025-08-22,13840.0
2025-08-25,13910.0
2025-08-26,13860.0
2025-08-27,13745.0
2025-08-28,13590.0
2025-08-29,13555.0
2025-09-01,13625.0
2025-09-02,13595.0
2025-09-03,13550.0
2025-09-04,13365.0
2025-09-05,13325.0
2025-09-08,13305.0
2025-09-09,13230.0
2025-09-10,13315.0
2025-09-11,13320.0
2025-09-12,13255.0
2025-09-15,13275.0
2025-09-16,13160.0
2025-09-17,13000.0
2025-09-18,12830.0
2025-09-19,12825.0
2025-09-22,12795.0
2025-09-23,12665.0
2025-09-24,12730.0
2025-09-25,12685.0
2025-09-26,12575.0
2025-09-29,12295.0
2025-09-30,12825.0
2025-10-09,12165.0
2025-10-10,12140.0
2025-10-13,12135.0
2025-10-14,12405.0
2025-10-15,12195.0
2025-10-16,11905.0
2025-10-17,11670.0
2025-10-20,12155.0
2025-10-21,12235.0
2025-10-22,12220.0
2025-10-23,12200.0
2025-10-24,12175.0
2025-10-27,12330.0
2025-10-28,12160.0
2025-10-29,12185.0
2025-10-30,11880.0
2025-10-31,11815.0
2025-11-03,11735.0
